"","X.x","primacy_agency_code","pwsid","centroid_lat","centroid_lon","DAC_pre","DAC_post","pop.x","urban","rural","pop_adjust.x","urban_adjust","rural_adjust","pop.y","hisp","white","black","aian","asian","nhpi","other","pop_adjust.y","hisp_adjust","white_adjust","black_adjust","aian_adjust","asian_adjust","nhpi_adjust","other_adjust","...1","mhi_all_weighted","mhi_all_unweighted","mhi_centroid_weighted","mhi_centroid_unweighted","StateCode","PopulationServedCount","X.y","health_based_count","total_count","white_percent","hisp_percent","black_percent","aian_percent","asian_percent","nhpi_percent","other_percent","urban_percent","rural_percent","X","PARTY"
"2179",2179,"CA","CA2700792",36.79629832,-121.6624009,0,0,1303,1303,0,7.49166084897904,7.49166084897904,0,1303,604,633,9,7,21,0,29,7.49166084904049,3.47272690162736,3.63946378928828,0.0517459306533879,0.040246834952635,0.120740504857905,0,0.166736887660917,NA,91056,91056,NA,NA,"CA",95,NA,NA,NA,48.5801995395242,46.3545663852647,0.69071373752878,0.537221795855717,1.61166538756715,0,2.22563315425941,100,0,3970,"Democrat"
"2180",2180,"CA","CA3710037",32.83814928,-116.8693186,0,0,117436,108212,9224,104911.061834796,98692.0179291857,6219.04390560983,117436,25121,75586,2745,614,4962,488,7920,104911.061834804,22723.0996882545,67201.3232239218,2421.69673808167,508.54641388224,4390.23368188841,442.578405574594,7223.58368320095,NA,101304.456143743,100101.285714286,94219.9842430662,93499.962962963,"CA",93859,NA,NA,NA,64.0555171672354,21.6593934813423,2.30833307348938,0.484740507805566,4.18471951871138,0.421860572025752,6.88543567939043,94.0720799152686,5.9279200847314,5136,"Republican"
"2181",2181,"CA","CA2701241",36.62676204,-121.4883365,0,0,73,0,73,0.750741970042845,0,0.750741970042845,73,28,45,0,0,0,0,0,0.75074197003646,0.298616008855527,0.452125961180933,0,0,0,0,0,NA,77624.4689366786,73616,NA,NA,"CA",91,4830,63,63,60.2238824024951,39.7761175975049,0,0,0,0,0,0,100,3831,"Democrat"
"2182",2182,"CA","CA2701279",36.22379791,-121.7626487,1,1,159,0,159,5.84958340753278,0,5.84958340753278,159,62,77,3,0,1,0,16,5.84958128299561,1.86050233837786,2.89447037566265,0.0477940479619287,0,0.0278162189334125,0,1.01899830205976,NA,71058,71058,NA,NA,"CA",129,NA,NA,NA,49.4816677576001,31.8057352888869,0.81705075371571,0,0.475524957902074,0,17.4200212418952,0,100,3971,"Democrat"
"2183",2183,"CA","CA2701647",36.79595339,-121.7323074,1,1,240,0,240,7.37567700006496,0,7.37567700006496,240,128,92,4,0,10,0,6,7.3756770000699,5.17571055407692,1.85762735803119,0.00018944263206422,0,0.293095213552851,0,0.0490544317768781,NA,67282,67282,NA,NA,"CA",56,NA,NA,NA,25.1858555901185,70.1726845417427,0.00256847787752127,0,3.97380760505203,0,0.66508378520932,0,100,3972,"Democrat"
"2184",2184,"CA","CA2800528",38.54903759,-122.4564685,0,0,383,0,383,20.6148426364326,0,20.6148426364326,383,57,312,0,0,0,0,14,20.6148426363712,5.42807056359533,14.4588251782787,0,0,0,0,0.727946894497262,NA,136250,136250,NA,NA,"CA",90,NA,NA,NA,70.1379362109158,26.3308852720441,0,0,0,0,3.53117851704058,0,100,3060,"Democrat"
"2185",2185,"CA","CA1910105",33.89610252,-118.1661567,0,0,55052,55052,0,47301.5820300143,47301.5820300143,0,55052,44026,2453,5336,108,2009,253,867,47301.5820300238,38123.397084784,1977.32859764785,4594.97919833655,86.7238484683119,1580.41393377341,196.943711890454,741.795655123205,NA,65234.2169452634,67283.3095238095,62519.1190028123,63241.6923076923,"CA",55200,4564,0,2,4.18025891056409,80.5964524835256,9.71421885090434,0.183342384644272,3.34114392362241,0.416357558116022,1.56822588862327,100,0,5092,"Democrat"
"2186",2186,"CA","CA1910199",33.9444667,-117.9882328,0,0,1729,1729,0,378.620694422807,378.620694422807,0,1729,968,621,31,0,79,1,29,378.620694423065,210.863223299352,135.396545041768,5.86210336978791,0,18.4514993217823,0.0009532398152661,8.04637015056053,NA,100526,100526,NA,NA,"CA",0,NA,NA,NA,35.7604713730935,55.6924717547891,1.54827864829747,0,4.87334675403793,0.000251766432555576,2.12517970334966,100,0,4985,"Democrat"
"2187",2187,"CA","CA1910239",33.84844803,-118.1310151,0,0,70017,70017,0,63184.484080764,63184.484080764,0,70017,24119,24065,5763,201,11182,542,4145,63184.4840807548,21326.7374219109,22832.0702001321,4764.40862702706,182.22555728971,9771.08908918967,481.970477145123,3825.98270806021,NA,104207.044361218,106397.519480519,109603.929737582,111480.035714286,"CA",63083,NA,NA,NA,36.1355648183356,33.7531242554005,7.54047246937676,0.288402382231706,15.4643805854321,0.762798785425115,6.0552567037982,100,0,5093,"Democrat"
"2188",2188,"CA","CA1910049",33.97911769,-118.2177302,0,0,55954,55954,0,47122.6360071414,47122.6360071414,0,55954,53967,793,402,32,323,32,405,47122.6360071421,45473.0630965786,650.584706739114,351.11644220587,20.1107408334639,291.377398348371,16.0102288996446,320.373393537036,NA,54001.9341130553,54249.375,52606.9236487596,52031.3548387097,"CA",15275,NA,NA,NA,1.38062035969403,96.4994044256915,0.745112056449162,0.0426774529982063,0.61833849512198,0.0339756648953552,0.679871545149721,100,0,5066,"Democrat"
"2189",2189,"CA","CA2000524",37.37715584,-119.6123441,1,1,298,0,298,49.7353671431484,0,49.7353671431484,298,13,253,2,5,2,0,23,49.7353671429857,0.198166910020276,44.5404210683676,1.01649443398256,0.844741346669887,1.40067790956481,0,1.7348654743805,NA,38239,38239,NA,NA,"CA",175,4601,1,1,89.5548251213608,0.398442640325867,2.04380603255669,1.6984721239542,2.81626132473891,0,3.48819275706337,0,100,3228,"Republican"
"2190",2190,"CA","CA2000727",36.86605555,-120.0098719,0,0,150,0,150,1.48655271954885,0,1.48655271954885,150,101,38,0,0,8,0,3,1.48655271951877,0.974322634064584,0.39602563648723,0,0,0.0870800777889566,0,0.0291243711779971,NA,74560.6188545362,78190,NA,NA,"CA",84,NA,NA,NA,26.6405376201816,65.5424204787028,0,0,5.85785331697798,0,1.95918858413749,0,100,3630,"Republican"
"2191",2191,"CA","CA2010012",37.21968238,-119.9065487,1,1,434,0,434,142.881782957883,0,142.881782957883,434,49,311,3,28,2,1,40,142.881782957884,33.8352609361756,71.8968423567264,2.99999999999796,16.3737925950722,0.0339031409796119,0.999999999999627,16.7419839289326,NA,53229,53229,NA,NA,"CA",320,NA,NA,NA,50.3191105740322,23.6805982090445,2.09963785298105,11.4596782431659,0.0237281060452649,0.699879284327232,11.7173677304037,0,100,3229,"Republican"
"2192",2192,"CA","CA2410010",37.38743471,-120.6164054,1,1,11662,11495,167,10003.861514231,9998.41486822474,5.44664600622087,11662,9250,1513,157,41,490,5,206,10003.8615142281,8009.75766576015,1200.11748833028,142.728412452878,36.9516284970149,424.940417863281,5.00000000000249,184.365901324462,NA,54606.1562753036,57820.5714285714,54566.434821034,58814,"CA",9745,NA,NA,NA,11.9965424013857,80.0666588033849,1.42673318947769,0.36937365080934,4.24776389855962,0.0499806998816526,1.84294735650074,99.9455545641203,0.0544454358796626,3631,"Republican"
"2193",2193,"CA","CA2700579",36.83523035,-121.7293777,0,0,104,0,104,47.6384323991959,0,47.6384323991959,104,31,49,0,0,8,0,16,47.6384323993052,14.182997757951,22.460537823413,0,0,3.66802584520052,0,7.32687097274073,NA,95553.5404352062,85322,NA,NA,"CA",60,NA,NA,NA,47.1479364290345,29.77217562297,0,0,7.69971986998887,0,15.3801680780067,0,100,3973,"Democrat"
"2194",2194,"CA","CA2700787",36.89121213,-121.7049036,0,0,1050,0,1050,151.920995580477,0,151.920995580477,1050,553,421,4,3,33,0,36,151.920995580306,79.1151057670823,61.2289249406068,0.488903994729122,0.427523447450121,5.0434924498097,0,5.61704498062769,NA,94867,94867,94867,94867,"CA",438,NA,NA,NA,40.3031356572706,52.076479267977,0.321814633231972,0.281411694161872,3.31981266351279,0,3.6973460838456,0,100,3832,"Democrat"
"2195",2195,"CA","CA2701034",36.31232905,-121.2646865,1,1,110,0,110,23.591781551525,0,23.591781551525,110,101,9,0,0,0,0,0,23.5912710336882,22.1043860570849,1.48688497660336,0,0,0,0,0,NA,68313,68313,NA,NA,"CA",75,NA,NA,NA,6.30269125593147,93.6973087440688,0,0,0,0,0,0,100,3833,"Democrat"
"2196",2196,"CA","CA2701036",36.31539438,-121.2590688,1,1,1044,1044,0,188.674176017823,188.674176017823,0,1044,1007,30,0,0,7,0,0,188.674124532867,181.987397897123,5.42167024519731,0,0,1.26505639054604,0,0,NA,68313,68313,NA,NA,NA,NA,4820,34,34,2.8735632183908,96.4559386973177,0,0,0.670498084291186,0,0,100,0,3834,"Democrat"
"2197",2197,"CA","CA4000501",35.10297648,-120.5954024,1,1,293,269,24,121.115200246791,99.9989427900568,21.1162574567342,293,59,202,2,8,4,0,18,121.11520024658,20.1275069876127,81.6893726028219,1.79229579436058,3.64547142529248,2.63956108273791,0,11.2209923537543,NA,67816.1272878536,70695.5,NA,NA,"CA",105,5465,0,17,67.4476634117844,16.6184813686761,1.47982729724396,3.00992065229684,2.17938052149028,0,9.26472674850831,82.5651467250134,17.4348532749866,4580,"Democrat"
"2198",2198,"CA","CA4510009",40.50153393,-121.90679,1,1,849,0,849,506.241244964338,0,506.241244964338,849,28,764,1,14,6,3,33,506.241244964529,20.691302565901,445.05264392743,0.999999999999992,13.9999999999977,2.22938667878872,2.37156444646444,20.8963473459475,NA,58487,58487,NA,NA,"CA",750,5718,0,1,87.9131537294267,4.08724156155052,0.197534280335072,2.76547992469058,0.44038029318313,0.468465276200601,4.12774493461347,0,100,2385,"Republican"
"2199",2199,"CA","CA4900551",38.45463613,-122.6464936,0,0,109,109,0,13.8847758915047,13.8847758915047,0,109,13,86,0,0,9,0,1,13.8847758916341,2.61804941545555,10.6680285411238,0,0,0.538828141549247,0,0.0598697935054719,NA,78571,78571,NA,NA,"CA",64,NA,NA,NA,76.8325583674097,18.8555395916256,0,0,3.88071183686806,0,0.431190204096451,100,0,3061,"Democrat"
"2200",2200,"CA","CA3110034",38.97903767,-121.0749201,0,0,2885,1386,1499,1544.14377479979,1111.13534512272,433.008429677073,2885,216,2524,2,8,19,1,115,1544.14377479923,124.126315244847,1314.61060398255,1.91948685165765,6.88853901206182,15.0501888899409,0.0106479683772309,81.5379928497936,NA,105930.589328063,101552,95921,95921,"CA",1800,NA,NA,NA,85.135246175731,8.03852058795406,0.124307521293296,0.44610735894444,0.974662407449574,0.000689571045844831,5.28046637758166,71.9580238094594,28.0419761905406,2852,"Republican"
"2201",2201,"CA","CA3301511",33.60526003,-116.4341249,0,0,189,0,189,101.977330963425,0,101.977330963425,189,31,143,3,0,2,0,10,101.977330963396,17.1126818455607,73.6691950380299,3.0000000000013,0,0.731818026601613,0,7.46363605320222,NA,164632,164632,NA,NA,"CA",104,NA,NA,NA,72.2407561975444,16.7808685360702,2.94183027900399,0,0.717628143125548,0,7.31891684425555,0,100,5031,"Republican"
"2202",2202,"CA","CA3600215",34.09908203,-117.2953213,1,1,21,21,0,1.95039743867628,1.95039743867628,0,21,21,0,0,0,0,0,0,1.95039743871228,1.95039743871228,0,0,0,0,0,0,NA,30357,30357,NA,NA,"CA",3833,5188,0,1,0,100,0,0,0,0,0,100,0,4950,"Democrat"
"2203",2203,"CA","CA5000389",37.52682683,-121.0114352,1,1,214,0,214,161.229669670291,0,161.229669670291,214,151,43,12,0,2,0,6,161.229669671379,118.845620075738,24.6555118898722,11.9084058134709,0,0.00228510319867436,0,5.81784678909877,NA,49519,49519,NA,NA,"CA",186,NA,NA,NA,15.292167961471,73.712003701286,7.38598909105428,0,0.00141729695491648,0,3.60842194923354,0,100,3632,"Republican"
"2204",2204,"CA","CA5400506",36.45715271,-118.8915365,0,0,261,0,261,58.0344169091166,0,58.0344169091166,261,18,237,0,0,0,0,6,58.0474362391291,1.97160780677794,55.8454861115845,0,0,0,0,0.23034232076671,NA,75795.5290224033,77157.5,NA,NA,"CA",560,NA,NA,NA,96.2066367264291,3.39654588474125,0,0,0,0,0.396817388829722,0,100,4137,"Republican"
"2205",2205,"CA","CA5400655",36.03851169,-119.0253427,1,1,260,17,243,11.3537736299162,0.131127518955601,11.2226461109606,260,197,53,0,0,4,0,6,11.3371284133033,8.95153315511069,2.07511788472624,0,0,8.22267754659764e-10,0,0.310477372644085,NA,51793,51793,NA,NA,NA,NA,NA,NA,NA,18.3037345002747,78.9576763072271,0,0,7.25287501987622e-09,0,2.7385891852452,1.15492454957963,98.8450754504204,4364,"Republican"
"2206",2206,"CA","CA3610028",34.07311014,-117.4186345,1,1,10291,10291,0,7807.55262030725,7807.55262030725,0,10291,8155,1106,473,31,288,28,210,7807.55262031176,6160.86052051341,916.629456818259,397.309521429661,26.8583064876785,119.38895772262,24.2256741089864,162.280183231138,NA,60702.843638034,62933.4285714286,65954.8585636516,69577.6666666667,"CA",3055,NA,NA,NA,11.7402917584391,78.9089849293568,5.0887844213312,0.34400416870461,1.52914701352154,0.310285121178204,2.07850258746842,100,0,4966,"Democrat"
"2207",2207,"CA","CA3610053",34.02606892,-117.1092702,0,0,10701,9194,1507,7718.46776538305,7507.50048061879,210.967284764262,10701,3497,5941,123,45,595,16,484,7718.46776538161,2795.60854252932,4074.41652743536,83.927588120885,32.902555050238,346.19258310321,14.3201414005052,371.099827742099,NA,124573.743843056,120755.692307692,61883.5021782178,59371,"CA",7521,NA,NA,NA,52.7878932877025,36.2197346352602,1.08736073884135,0.426283506654138,4.48525009919626,0.185530883017132,4.80794684932847,97.2667206604083,2.73327933959173,4450,"Republican"
"2208",2208,"CA","CA3610854",35.76565929,-117.3839917,1,1,339,0,339,34.9299700474923,0,34.9299700474923,339,45,256,21,5,0,0,12,34.9299700475035,6.13660709226108,23.5800171573798,2.63047951833197,0.176807408269431,0,0,2.40605887126119,NA,44397.3315761729,45634,NA,NA,"CA",1818,NA,NA,NA,67.5065484605679,17.5683147850271,7.53072365866507,0.506176810426632,0,0,6.88823628531326,0,100,4451,"Republican"
"2209",2209,"CA","CA3710002",33.156263,-117.170526,0,0,124059,120121,3938,108650.741950838,106776.291855938,1874.45009490044,124059,38331,62912,2259,249,12789,290,7229,108650.741954793,34477.2206794113,53427.6211873877,2070.88291722363,217.7924938756,11720.6130356523,263.934337191195,6472.67730405092,NA,108260.370441895,105492.620253165,109373.350472863,103652.903846154,"CA",112000,NA,NA,NA,49.1737287994017,31.7321539265295,1.90599979343471,0.200451915888635,10.7874210748869,0.242919958430668,5.95732453142754,98.2747931019665,1.7252068980335,5219,"Democrat"
"2210",2210,"CA","CA3810011",37.75460089,-122.4425034,0,0,875336,875336,0,870887.741327162,870887.741327162,0,875336,137282,340972,44728,1550,295760,3262,51782,870887.741327213,135937.592792736,340486.06140871,44579.1840366994,1543.07480669469,293571.914268938,3205.96006441032,51563.9539490256,NA,137629.6996337,137901.62987013,137751.431938668,137839.39261745,"CA",848019,NA,NA,NA,39.0964351949445,15.6090832769755,5.11882093652642,0.177184122989615,33.7095012752782,0.368125524367183,5.92084966891867,100,0,3616,"Democrat"
"2211",2211,"CA","CA5410011",36.13204797,-118.8159287,0,0,1027,0,1027,533.979466356646,0,533.979466356646,1027,178,785,2,7,8,0,47,534.159648433952,105.493671035957,386.773342740062,1.99999999999745,4.39063970655517,5.59788369440239,0,29.904111256978,NA,77231.6577372471,71707.3333333333,NA,NA,"CA",1500,NA,NA,NA,72.4078173770713,19.7494646675845,0.374419895973244,0.821971431093239,1.04797951526557,0,5.59834711301215,0,100,4138,"Republican"
"2212",2212,"CA","CA5410012",36.14666277,-119.0646687,1,1,2607,0,2607,1879.70292923922,0,1879.70292923922,2607,2178,361,0,21,4,1,42,1879.94391615164,1596.45780416978,248.010029811389,0,15.0606927313346,1.00621055470252,0.215226908284623,19.193951976154,NA,38253.3429545455,34112.6666666667,16098,16098,"CA",2669,NA,NA,NA,13.1924164162876,84.9205016412312,0,0.801124576214207,0.0535234347183236,0.0114485813345542,1.02098535021434,0,100,4365,"Republican"
"2213",2213,"CA","CA5410800",36.2081034,-118.715178,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,45543,45543,NA,NA,"CA",123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4139,"Republican"
"2214",2214,"CA","CA4500290",41.05687953,-121.3848653,1,1,70,0,70,4.43885600597169,0,4.43885600597169,70,46,23,0,0,1,0,0,4.43885600589199,2.91696251815759,1.4584812590788,0,0,0.0634122286555999,0,0,NA,54083,54083,NA,NA,"CA",53,NA,NA,NA,32.8571428571429,65.7142857142856,0,0,1.42857142857143,0,0,0,100,2386,"Republican"
"2215",2215,"CA","CA4710013",41.51890545,-122.373007,1,1,2449,0,2449,2302.46099984891,0,2302.46099984891,2449,259,1901,46,31,73,1,138,2302.27751851509,243.970395524962,1784.02415433883,44.3213663335627,30.1033805575291,69.5212813250856,1.00000000000177,129.336940435116,NA,65305.7747336378,62016,66418,66418,"CA",2790,NA,NA,NA,77.4895354704884,10.5969151660881,1.92510963500824,1.30754786577358,3.01967424717438,0.043435250179863,5.61778236528735,0,100,2387,"Republican"
"2216",2216,"CA","CA0110011",37.69369106,-121.7647126,0,0,90329,88860,1469,88120.0401176148,87647.4143131751,472.625804439721,90329,19273,49898,1622,205,13105,212,6014,88120.0401029271,19012.2571242246,48545.6405607557,1606.70190662914,204.989577117241,12645.0282646922,209.036181287492,5896.38648822071,NA,163930.403976975,152283.6,139461.514594983,139642.653061224,"CA",38892,NA,NA,NA,55.0903523240035,21.5754067996538,1.82331045781693,0.232625378833017,14.3497758851703,0.237217528547798,6.69131162597468,99.463656843768,0.536343156232002,3736,"Democrat"
"2217",2217,"CA","CA0300019",38.50399463,-120.7610984,1,1,240,0,240,43.2788348532971,0,43.2788348532971,240,28,198,0,0,2,0,12,43.2788348535362,8.09392968407878,31.3527539142362,0,0,0.323711117327697,0,3.50844013789346,NA,52112.9970431697,51344,NA,NA,"CA",100,NA,NA,NA,72.4436182728576,18.7018197497002,0,0,0.747966340644791,0,8.10659563679726,0,100,3230,"Republican"
"2218",2218,"CA","CA0400091",39.78063865,-121.6872226,0,0,166,0,166,21.3094805976477,0,21.3094805976477,166,7,155,0,0,0,0,4,21.3094805976459,1.438337541071,18.1599991773049,0,0,0,0,1.71114387927003,NA,83512,83512,NA,NA,"CA",106,NA,NA,NA,85.2202806825384,6.74975410348526,0,0,0,0,8.02996521397647,0,100,2388,"Republican"
"2219",2219,"CA","CA0605011",39.00352511,-122.0587322,1,1,222,0,222,79.2991129714274,0,79.2991129714274,222,100,117,0,1,1,0,3,79.2991129712731,41.0241950647896,37.0163897558666,0,0.129780254559719,0.998964664606043,0,0.129783231451165,NA,70472.6837815811,61999,NA,NA,"CA",185,NA,NA,NA,46.6794499571214,51.7334854422029,0,0.163659150395205,1.25974254588185,0,0.163662904398666,0,100,2389,"Republican"
"2220",2220,"CA","CA1910056",34.64887803,-118.3507088,0,0,2241,0,2241,1318.41897304227,0,1318.41897304227,2241,434,1615,23,10,34,0,125,1318.25028416522,258.482348766609,940.931547289287,13.8677321524926,4.13214985513865,21.2762362393395,0,79.5602698623548,NA,93820.0238393977,94771,105917,105917,"CA",1790,4556,0,2,71.3773066155742,19.6079873352952,1.05198021339888,0.313457156412094,1.61397547149498,0,6.03529320782481,0,100,4829,"Republican"
"2221",2221,"CA","CA1910070",34.65125522,-118.176891,0,0,206155,201061,5094,182860.39040919,180013.201990365,2847.18841882526,206445,91553,54085,38734,799,10546,325,10403,182861.175089998,81324.2048721365,46388.250998466,35457.4191287202,701.761826442478,9283.76373868027,282.380030823299,9423.39449472913,NA,76074.9805177497,74072.7520661157,72515.9486556225,71679.2025316456,"CA",204673,NA,NA,NA,25.3680153677429,44.4731938488919,19.3903485041422,0.383767536272856,5.07694634145883,0.154423174128856,5.15330522736237,98.4429714863596,1.55702851364041,4830,"Republican"
"2222",2222,"CA","CA1910174",33.94661851,-118.0086911,0,0,81390,81041,349,67518.6799717639,67516.027011535,2.65296022885358,81390,54850,18395,893,237,4877,123,2015,67518.6799717387,45647.7478826054,15428.7170544963,749.112692046349,194.981952506356,3682.83594618836,94.8573401947615,1720.42710370116,NA,97048.7413600389,99350.196969697,99031.6602486559,101808.794871795,"CA",66045,NA,NA,NA,22.8510347965249,67.6075834150078,1.1094895403167,0.288782234172779,5.45454376141519,0.140490513491179,2.54807573907144,99.9960707759246,0.00392922407541593,4986,"Democrat"
"2223",2223,"CA","CA1910185",34.46643463,-118.6648093,0,0,13544,11235,2309,5684.96284529683,4012.88374222437,1672.07910307246,13544,5939,5151,1022,14,869,22,527,5684.96439211958,2502.73758167975,2420.1021091575,127.194417951392,8.4630704432856,358.4863716734,5.72371074604513,262.25713046821,NA,147453.441385982,145132.555555556,122081.638709677,134241,"CA",6250,NA,NA,NA,42.5702245824479,44.0238040039267,2.2373828432014,0.148867606893317,6.30586837395726,0.100681558427688,4.61317103114572,70.5876863477521,29.4123136522479,4831,"Republican"
"2224",2224,"CA","CA1910140",34.18933875,-118.1276331,0,0,13218,13162,56,9498.57250585177,9472.15921444116,26.4132914106046,13218,3142,6219,1970,13,1009,14,851,9498.57251838403,2233.6207946651,4532.9771862868,1380.49639854434,9.68900783122383,741.609048496152,7.65727319263138,592.522809367779,NA,137016.217223948,136211.555555556,144549.144578313,127311.875,"CA",9600,NA,NA,NA,47.7227202036247,23.5153312810113,14.5337248925821,0.102004883496665,7.80758421395218,0.0806149890187299,6.23801953631432,99.7219235691012,0.278076430898772,4895,"Democrat"
